time-date stamp,Date,demand,wind,solar,t
1/19/22 5:00,19-Jan,33.88,0.4897,0.0000,437
1/19/22 6:00,19-Jan,35.742,0.4741,0.0000,438
1/19/22 7:00,19-Jan,38.921,0.4980,0.0000,439
1/19/22 8:00,19-Jan,40.552,0.5318,0.0029,440
1/19/22 9:00,19-Jan,40.854,0.5136,0.1946,441
1/19/22 10:00,19-Jan,41.403,0.4690,0.5623,442
1/19/22 11:00,19-Jan,41.828,0.5129,0.4592,443
1/19/22 12:00,19-Jan,41.941,0.5438,0.3403,444
1/19/22 13:00,19-Jan,42.184,0.5232,0.3149,445
1/19/22 14:00,19-Jan,42.606,0.5355,0.2961,446
1/19/22 15:00,19-Jan,42.874,0.5435,0.2723,447
1/19/22 16:00,19-Jan,43.098,0.5819,0.1886,448
1/19/22 17:00,19-Jan,43.559,0.6089,0.0961,449
1/19/22 18:00,19-Jan,44.908,0.6159,0.0420,450
1/19/22 19:00,19-Jan,46.581,0.6445,0.0003,451
1/19/22 20:00,19-Jan,46.835,0.6477,0.0000,452
1/19/22 21:00,19-Jan,46.621,0.6289,0.0000,453
1/19/22 22:00,19-Jan,45.883,0.6044,0.0000,454
1/19/22 23:00,19-Jan,44.164,0.5866,0.0000,455
1/20/22 0:00,19-Jan,42.751,0.5889,0.0000,456
1/20/22 1:00,20-Jan,42.139,0.6052,0.0000,457
1/20/22 2:00,20-Jan,42.145,0.6044,0.0000,458
1/20/22 3:00,20-Jan,42.687,0.6147,0.0000,459
1/20/22 4:00,20-Jan,43.934,0.6299,0.0000,460
1/20/22 5:00,20-Jan,45.7,0.6442,0.0000,461
1/20/22 6:00,20-Jan,48.867,0.6481,0.0000,462
1/20/22 7:00,20-Jan,53.475,0.6383,0.0000,463
1/20/22 8:00,20-Jan,56.603,0.6312,0.0008,464
1/20/22 9:00,20-Jan,57.986,0.6092,0.0340,465
1/20/22 10:00,20-Jan,59.111,0.5729,0.1145,466
1/20/22 11:00,20-Jan,59.551,0.5466,0.1804,467
1/20/22 12:00,20-Jan,59.37,0.5269,0.2590,468
1/20/22 13:00,20-Jan,58.525,0.5048,0.2998,469
1/20/22 14:00,20-Jan,57.71,0.4708,0.3379,470
1/20/22 15:00,20-Jan,56.855,0.4385,0.3492,471
1/20/22 16:00,20-Jan,56.91,0.4253,0.2739,472
1/20/22 17:00,20-Jan,58.108,0.3920,0.1705,473
1/20/22 18:00,20-Jan,60.082,0.3339,0.0503,474
1/20/22 19:00,20-Jan,62.024,0.2811,0.0005,475
1/20/22 20:00,20-Jan,61.885,0.2694,0.0000,476
1/20/22 21:00,20-Jan,61.184,0.2425,0.0000,477
1/20/22 22:00,20-Jan,59.641,0.2133,0.0000,478
1/20/22 23:00,20-Jan,57.268,0.1979,0.0000,479
1/21/22 0:00,20-Jan,55.332,0.1984,0.0000,480
1/21/22 1:00,21-Jan,54.177,0.2003,0.0000,481
1/21/22 2:00,21-Jan,53.633,0.2090,0.0000,482
1/21/22 3:00,21-Jan,53.545,0.1998,0.0000,483
1/21/22 4:00,21-Jan,54.178,0.1762,0.0000,484
1/21/22 5:00,21-Jan,55.351,0.1633,0.0000,485
1/21/22 6:00,21-Jan,57.881,0.1627,0.0000,486
1/21/22 7:00,21-Jan,61.511,0.1620,0.0000,487
1/21/22 8:00,21-Jan,63.504,0.1665,0.0034,488
1/21/22 9:00,21-Jan,62.887,0.1698,0.2218,489
1/21/22 10:00,21-Jan,61.311,0.1323,0.6119,490
1/21/22 11:00,21-Jan,59.274,0.1350,0.6792,491
1/21/22 12:00,21-Jan,56.503,0.1469,0.6808,492
1/21/22 13:00,21-Jan,53.515,0.1737,0.6858,493
1/21/22 14:00,21-Jan,51.062,0.1767,0.6946,494
1/21/22 15:00,21-Jan,48.806,0.1945,0.7099,495
1/21/22 16:00,21-Jan,47.598,0.2081,0.7425,496
1/21/22 17:00,21-Jan,47.535,0.2109,0.6275,497
1/21/22 18:00,21-Jan,49.13,0.2078,0.1911,498
1/21/22 19:00,21-Jan,52.244,0.2519,0.0019,499
1/21/22 20:00,21-Jan,53.311,0.3407,0.0000,500
1/21/22 21:00,21-Jan,53.843,0.4054,0.0000,501
1/21/22 22:00,21-Jan,53.754,0.4439,0.0000,502
1/21/22 23:00,21-Jan,52.852,0.4323,0.0000,503
1/22/22 0:00,21-Jan,51.64,0.4133,0.0000,504
1/22/22 1:00,22-Jan,50.846,0.3754,0.0000,505
1/22/22 2:00,22-Jan,50.676,0.3294,0.0000,506
1/22/22 3:00,22-Jan,50.859,0.2789,0.0000,507
1/22/22 4:00,22-Jan,51.547,0.2363,0.0000,508
1/22/22 5:00,22-Jan,52.541,0.2084,0.0000,509
1/22/22 6:00,22-Jan,54.172,0.1839,0.0000,510
1/22/22 7:00,22-Jan,56.279,0.1863,0.0000,511
1/22/22 8:00,22-Jan,57.993,0.1802,0.0069,512
1/22/22 9:00,22-Jan,57.811,0.1353,0.2321,513
1/22/22 10:00,22-Jan,55.817,0.0898,0.4948,514
1/22/22 11:00,22-Jan,53.4,0.0658,0.4516,515
1/22/22 12:00,22-Jan,51.014,0.0551,0.4254,516
1/22/22 13:00,22-Jan,48.397,0.0554,0.4285,517
1/22/22 14:00,22-Jan,45.996,0.0498,0.4109,518
1/22/22 15:00,22-Jan,44.231,0.0479,0.4053,519
1/22/22 16:00,22-Jan,43.398,0.0546,0.3425,520
1/22/22 17:00,22-Jan,43.483,0.0640,0.2465,521
1/22/22 18:00,22-Jan,45.002,0.0682,0.0638,522
1/22/22 19:00,22-Jan,47.75,0.0698,0.0006,523
1/22/22 20:00,22-Jan,48.59,0.0801,0.0000,524
1/22/22 21:00,22-Jan,48.807,0.0964,0.0000,525
1/22/22 22:00,22-Jan,48.519,0.1231,0.0000,526
1/22/22 23:00,22-Jan,47.7,0.1702,0.0000,527
1/23/22 0:00,22-Jan,46.673,0.1993,0.0000,528
1/23/22 1:00,23-Jan,45.881,0.2028,0.0000,529
1/23/22 2:00,23-Jan,45.331,0.1995,0.0000,530
1/23/22 3:00,23-Jan,45.121,0.2065,0.0000,531
1/23/22 4:00,23-Jan,45.203,0.2169,0.0000,532
1/23/22 5:00,23-Jan,45.486,0.2197,0.0000,533
1/23/22 6:00,23-Jan,46.283,0.2125,0.0000,534
1/23/22 7:00,23-Jan,47.444,0.2020,0.0000,535
1/23/22 8:00,23-Jan,48.605,0.1831,0.0040,536
1/23/22 9:00,23-Jan,49.035,0.1684,0.1177,537
1/23/22 10:00,23-Jan,48.033,0.1102,0.3167,538
1/23/22 11:00,23-Jan,46.24,0.0684,0.4052,539
1/23/22 12:00,23-Jan,44.047,0.0490,0.4613,540
1/23/22 13:00,23-Jan,42.484,0.0460,0.4905,541
1/23/22 14:00,23-Jan,41.049,0.0488,0.5220,542
1/23/22 15:00,23-Jan,39.901,0.0455,0.5022,543
1/23/22 16:00,23-Jan,39.5,0.0400,0.4991,544
1/23/22 17:00,23-Jan,39.822,0.0452,0.3869,545
1/23/22 18:00,23-Jan,41.276,0.0534,0.1073,546
1/23/22 19:00,23-Jan,43.708,0.0786,0.0010,547
1/23/22 20:00,23-Jan,44.101,0.1218,0.0000,548
1/23/22 21:00,23-Jan,43.553,0.1509,0.0000,549
1/23/22 22:00,23-Jan,42.879,0.1797,0.0000,550
1/23/22 23:00,23-Jan,41.038,0.2307,0.0000,551
1/24/22 0:00,23-Jan,39.305,0.2776,0.0000,552
1/24/22 1:00,24-Jan,38.236,0.3153,0.0000,553
1/24/22 2:00,24-Jan,37.726,0.3501,0.0000,554
1/24/22 3:00,24-Jan,37.643,0.3603,0.0000,555
1/24/22 4:00,24-Jan,38.1,0.3574,0.0000,556
1/24/22 5:00,24-Jan,39.124,0.3432,0.0000,557
1/24/22 6:00,24-Jan,41.335,0.3244,0.0000,558
1/24/22 7:00,24-Jan,44.797,0.2832,0.0000,559
1/24/22 8:00,24-Jan,46.713,0.2664,0.0007,560
1/24/22 9:00,24-Jan,46.779,0.2348,0.1332,561
1/24/22 10:00,24-Jan,46.837,0.1651,0.4540,562
1/24/22 11:00,24-Jan,46.955,0.1230,0.5526,563
1/24/22 12:00,24-Jan,46.807,0.1377,0.5539,564
1/24/22 13:00,24-Jan,46.345,0.1426,0.5441,565
1/24/22 14:00,24-Jan,45.88,0.1348,0.5653,566
1/24/22 15:00,24-Jan,45.364,0.1436,0.5831,567
1/24/22 16:00,24-Jan,44.915,0.1547,0.5750,568
1/24/22 17:00,24-Jan,45.328,0.1266,0.5285,569
1/24/22 18:00,24-Jan,46.6,0.1049,0.1940,570
1/24/22 19:00,24-Jan,48.192,0.0858,0.0024,571
1/24/22 20:00,24-Jan,47.828,0.0932,0.0000,572
1/24/22 21:00,24-Jan,47.007,0.1029,0.0000,573
1/24/22 22:00,24-Jan,45.572,0.1166,0.0000,574
1/24/22 23:00,24-Jan,43.362,0.1073,0.0000,575
1/25/22 0:00,24-Jan,41.39,0.1128,0.0000,576
1/25/22 1:00,25-Jan,40.062,0.1340,0.0000,577
1/25/22 2:00,25-Jan,39.395,0.1725,0.0000,578
1/25/22 3:00,25-Jan,39.098,0.2234,0.0000,579
1/25/22 4:00,25-Jan,39.426,0.2712,0.0000,580
1/25/22 5:00,25-Jan,40.49,0.3075,0.0000,581
1/25/22 6:00,25-Jan,43.057,0.3374,0.0000,582
1/25/22 7:00,25-Jan,47.09,0.3782,0.0000,583
1/25/22 8:00,25-Jan,49.004,0.3844,0.0040,584
1/25/22 9:00,25-Jan,48.456,0.3430,0.2387,585
1/25/22 10:00,25-Jan,47.519,0.2967,0.6194,586
1/25/22 11:00,25-Jan,46.305,0.2976,0.6763,587
1/25/22 12:00,25-Jan,45.043,0.2652,0.6669,588
1/25/22 13:00,25-Jan,43.652,0.2380,0.6531,589
1/25/22 14:00,25-Jan,42.619,0.2133,0.6593,590
1/25/22 15:00,25-Jan,42.034,0.2084,0.6824,591
1/25/22 16:00,25-Jan,41.72,0.2243,0.6948,592
1/25/22 17:00,25-Jan,42.13,0.2657,0.6082,593
1/25/22 18:00,25-Jan,43.645,0.3464,0.2186,594
1/25/22 19:00,25-Jan,45.891,0.4419,0.0077,595
1/25/22 20:00,25-Jan,46.353,0.5165,0.0049,596
1/25/22 21:00,25-Jan,46.165,0.5427,0.0049,597
1/25/22 22:00,25-Jan,45.386,0.5540,0.0049,598
1/25/22 23:00,25-Jan,43.695,0.5604,0.0049,599
1/26/22 0:00,25-Jan,42.145,0.5588,0.0049,600
1/26/22 1:00,26-Jan,41.236,0.5063,0.0049,601
1/26/22 2:00,26-Jan,41.148,0.4723,0.0049,602
1/26/22 3:00,26-Jan,41.584,0.4428,0.0049,603
1/26/22 4:00,26-Jan,42.488,0.4003,0.0049,604
1/26/22 5:00,26-Jan,44.203,0.3825,0.0049,605
1/26/22 6:00,26-Jan,47.297,0.3545,0.0049,606
1/26/22 7:00,26-Jan,51.692,0.3312,0.0037,607
1/26/22 8:00,26-Jan,53.813,0.2854,0.0042,608
1/26/22 9:00,26-Jan,53.294,0.2115,0.0694,609
1/26/22 10:00,26-Jan,51.991,0.1605,0.1481,610
1/26/22 11:00,26-Jan,50.495,0.1311,0.1946,611
1/26/22 12:00,26-Jan,48.735,0.1113,0.2394,612
1/26/22 13:00,26-Jan,46.865,0.0959,0.2780,613
1/26/22 14:00,26-Jan,45.336,0.0912,0.3060,614
1/26/22 15:00,26-Jan,44.163,0.0958,0.2855,615
1/26/22 16:00,26-Jan,43.545,0.1004,0.2521,616
1/26/22 17:00,26-Jan,44.091,0.1032,0.1842,617
1/26/22 18:00,26-Jan,45.955,0.0974,0.0618,618
1/26/22 19:00,26-Jan,48.631,0.1100,0.0063,619
1/26/22 20:00,26-Jan,49.043,0.1188,0.0054,620
1/26/22 21:00,26-Jan,48.695,0.1092,0.0054,621
1/26/22 22:00,26-Jan,47.392,0.1049,0.0054,622
1/26/22 23:00,26-Jan,45.114,0.1115,0.0054,623
1/27/22 0:00,26-Jan,43.057,0.1227,0.0054,624
1/27/22 1:00,27-Jan,41.81,0.1406,0.0054,625
1/27/22 2:00,27-Jan,41.186,0.1412,0.0054,626
1/27/22 3:00,27-Jan,41.033,0.1430,0.0054,627
1/27/22 4:00,27-Jan,41.362,0.1449,0.0054,628
1/27/22 5:00,27-Jan,42.484,0.1461,0.0019,629
1/27/22 6:00,27-Jan,45.116,0.1428,0.0000,630
1/27/22 7:00,27-Jan,48.969,0.1333,0.0000,631
1/27/22 8:00,27-Jan,50.838,0.1335,0.0040,632
1/27/22 9:00,27-Jan,50.063,0.1067,0.0757,633
1/27/22 10:00,27-Jan,48.568,0.0885,0.2066,634
1/27/22 11:00,27-Jan,47.224,0.0668,0.2941,635
1/27/22 12:00,27-Jan,45.764,0.0543,0.4079,636
1/27/22 13:00,27-Jan,44.273,0.0612,0.4447,637
1/27/22 14:00,27-Jan,43.212,0.0821,0.4865,638
1/27/22 15:00,27-Jan,42.29,0.1104,0.5165,639
1/27/22 16:00,27-Jan,41.701,0.1410,0.5335,640
1/27/22 17:00,27-Jan,41.979,0.1637,0.4584,641
1/27/22 18:00,27-Jan,43.344,0.1986,0.1735,642
1/27/22 19:00,27-Jan,45.583,0.2665,0.0033,643
1/27/22 20:00,27-Jan,46.069,0.3406,0.0001,644
1/27/22 21:00,27-Jan,45.984,0.4180,0.0000,645
1/27/22 22:00,27-Jan,45.031,0.4749,0.0000,646
1/27/22 23:00,27-Jan,43.275,0.4808,0.0000,647
1/28/22 0:00,27-Jan,41.587,0.4754,0.0000,648
1/28/22 1:00,28-Jan,40.662,0.4778,0.0000,649
1/28/22 2:00,28-Jan,40.29,0.4805,0.0000,650
1/28/22 3:00,28-Jan,40.638,0.4605,0.0000,651
1/28/22 4:00,28-Jan,41.588,0.4639,0.0000,652
1/28/22 5:00,28-Jan,43.162,0.4742,0.0000,653
1/28/22 6:00,28-Jan,46.217,0.4604,0.0000,654
1/28/22 7:00,28-Jan,50.481,0.4362,0.0000,655
1/28/22 8:00,28-Jan,52.904,0.4077,0.0066,656
1/28/22 9:00,28-Jan,52.513,0.3485,0.2778,657
1/28/22 10:00,28-Jan,50.98,0.2538,0.6975,658
1/28/22 11:00,28-Jan,49.176,0.2189,0.7528,659
1/28/22 12:00,28-Jan,47.248,0.2507,0.7546,660
1/28/22 13:00,28-Jan,45.505,0.2781,0.7542,661
1/28/22 14:00,28-Jan,44.173,0.2810,0.7678,662
1/28/22 15:00,28-Jan,42.982,0.2646,0.7899,663
1/28/22 16:00,28-Jan,42.24,0.2425,0.8127,664
1/28/22 17:00,28-Jan,42.175,0.2035,0.7200,665
1/28/22 18:00,28-Jan,43.33,0.1292,0.2631,666
1/28/22 19:00,28-Jan,45.971,0.0771,0.0049,667
1/28/22 20:00,28-Jan,46.925,0.0624,0.0001,668
1/28/22 21:00,28-Jan,47.384,0.0652,0.0001,669
1/28/22 22:00,28-Jan,47.292,0.0806,0.0001,670
1/28/22 23:00,28-Jan,46.448,0.1054,0.0001,671
1/29/22 0:00,28-Jan,45.617,0.1363,0.0001,672
1/29/22 1:00,29-Jan,44.959,0.1673,0.0001,673
1/29/22 2:00,29-Jan,45.101,0.2203,0.0001,674
1/29/22 3:00,29-Jan,45.492,0.2726,0.0001,675
1/29/22 4:00,29-Jan,46.194,0.3080,0.0001,676
1/29/22 5:00,29-Jan,47.301,0.3236,0.0000,677
1/29/22 6:00,29-Jan,48.849,0.3316,0.0000,678
1/29/22 7:00,29-Jan,50.98,0.3181,0.0000,679
1/29/22 8:00,29-Jan,52.829,0.3230,0.0130,680
1/29/22 9:00,29-Jan,52.445,0.3190,0.3353,681
1/29/22 10:00,29-Jan,49.916,0.2210,0.7529,682
1/29/22 11:00,29-Jan,46.898,0.1683,0.7747,683
1/29/22 12:00,29-Jan,44.106,0.2284,0.7673,684
1/29/22 13:00,29-Jan,41.78,0.2796,0.7029,685
1/29/22 14:00,29-Jan,39.866,0.2769,0.6819,686
1/29/22 15:00,29-Jan,38.584,0.2474,0.7518,687
1/29/22 16:00,29-Jan,37.955,0.2336,0.8028,688
1/29/22 17:00,29-Jan,37.919,0.2224,0.7139,689
1/29/22 18:00,29-Jan,38.674,0.2084,0.2677,690
1/29/22 19:00,29-Jan,40.901,0.2223,0.0056,691
1/29/22 20:00,29-Jan,41.68,0.2681,0.0000,692
1/29/22 21:00,29-Jan,42.027,0.3456,0.0000,693
1/29/22 22:00,29-Jan,42.133,0.4641,0.0000,694
1/29/22 23:00,29-Jan,41.713,0.5015,0.0000,695
1/30/22 0:00,29-Jan,41.008,0.5109,0.0000,696
1/30/22 1:00,30-Jan,40.52,0.5164,0.0000,697
1/30/22 2:00,30-Jan,40.25,0.5162,0.0000,698
1/30/22 3:00,30-Jan,40.551,0.5074,0.0000,699
1/30/22 4:00,30-Jan,41.079,0.4995,0.0000,700
1/30/22 5:00,30-Jan,41.825,0.4630,0.0000,701
1/30/22 6:00,30-Jan,42.913,0.3851,0.0000,702
1/30/22 7:00,30-Jan,44.665,0.3431,0.0000,703
1/30/22 8:00,30-Jan,46.401,0.3084,0.0122,704
1/30/22 9:00,30-Jan,46.334,0.2569,0.3148,705
1/30/22 10:00,30-Jan,44.449,0.1496,0.7043,706
1/30/22 11:00,30-Jan,42.238,0.1207,0.7632,707
1/30/22 12:00,30-Jan,40.423,0.1463,0.7356,708
1/30/22 13:00,30-Jan,39.112,0.1423,0.7018,709
1/30/22 14:00,30-Jan,38.167,0.1721,0.7016,710
1/30/22 15:00,30-Jan,37.634,0.2010,0.6521,711
1/30/22 16:00,30-Jan,37.446,0.2130,0.5551,712
1/30/22 17:00,30-Jan,37.614,0.2013,0.4527,713
1/30/22 18:00,30-Jan,38.765,0.1975,0.1308,714
1/30/22 19:00,30-Jan,40.856,0.2332,0.0023,715
1/30/22 20:00,30-Jan,41.424,0.2915,0.0000,716
1/30/22 21:00,30-Jan,40.909,0.3133,0.0000,717
1/30/22 22:00,30-Jan,40.245,0.3050,0.0000,718
1/30/22 23:00,30-Jan,38.458,0.3007,0.0000,719
1/31/22 0:00,30-Jan,36.679,0.3373,0.0000,720
1/31/22 1:00,31-Jan,35.447,0.3985,0.0000,721
1/31/22 2:00,31-Jan,34.912,0.4225,0.0000,722
1/31/22 3:00,31-Jan,34.72,0.4056,0.0000,723
1/31/22 4:00,31-Jan,35.032,0.3652,0.0000,724
1/31/22 5:00,31-Jan,36.039,0.3219,0.0000,725
1/31/22 6:00,31-Jan,38.38,0.3030,0.0000,726
1/31/22 7:00,31-Jan,41.802,0.2397,0.0000,727
1/31/22 8:00,31-Jan,43.539,0.1974,0.0039,728
1/31/22 9:00,31-Jan,43.206,0.1488,0.1568,729
1/31/22 10:00,31-Jan,42.938,0.1008,0.4141,730
1/31/22 11:00,31-Jan,42.546,0.0864,0.5097,731
1/31/22 12:00,31-Jan,42.143,0.1190,0.5914,732
1/31/22 13:00,31-Jan,41.902,0.1418,0.6233,733
1/31/22 14:00,31-Jan,41.728,0.1523,0.6269,734
1/31/22 15:00,31-Jan,41.301,0.1937,0.6581,735
1/31/22 16:00,31-Jan,41.135,0.2156,0.6464,736
1/31/22 17:00,31-Jan,41.465,0.2171,0.5903,737
1/31/22 18:00,31-Jan,42.274,0.2079,0.2603,738
1/31/22 19:00,31-Jan,43.679,0.2525,0.0063,739
1/31/22 20:00,31-Jan,43.651,0.3643,0.0000,740
1/31/22 21:00,31-Jan,42.981,0.4294,0.0000,741
1/31/22 22:00,31-Jan,41.479,0.4376,0.0000,742
1/31/22 23:00,31-Jan,39.208,0.4314,0.0000,743
2/1/22 0:00,31-Jan,37.115,0.4267,0.0000,744
2/1/22 1:00,1-Feb,35.675,0.4208,0.0000,745
2/1/22 2:00,1-Feb,34.72,0.4054,0.0000,746
2/1/22 3:00,1-Feb,34.444,0.3968,0.0000,747
2/1/22 4:00,1-Feb,34.474,0.3932,0.0000,748
2/1/22 5:00,1-Feb,35.161,0.3874,0.0000,749
2/1/22 6:00,1-Feb,37.237,0.3895,0.0000,750
2/1/22 7:00,1-Feb,40.398,0.4064,0.0000,751
2/1/22 8:00,1-Feb,41.922,0.4117,0.0021,752
2/1/22 9:00,1-Feb,41.857,0.3902,0.0854,753
2/1/22 10:00,1-Feb,41.86,0.3548,0.2348,754
2/1/22 11:00,1-Feb,41.538,0.3204,0.3184,755
2/1/22 12:00,1-Feb,40.976,0.2875,0.4025,756
2/1/22 13:00,1-Feb,40.518,0.2519,0.4916,757
2/1/22 14:00,1-Feb,40.117,0.2108,0.5505,758
2/1/22 15:00,1-Feb,39.84,0.1813,0.6327,759
2/1/22 16:00,1-Feb,39.628,0.1846,0.5478,760
2/1/22 17:00,1-Feb,39.823,0.1923,0.4706,761
2/1/22 18:00,1-Feb,40.5,0.1944,0.1834,762
2/1/22 19:00,1-Feb,42.024,0.2346,0.0020,763
2/1/22 20:00,1-Feb,42.241,0.3240,0.0001,764
2/1/22 21:00,1-Feb,41.581,0.3893,0.0001,765
2/1/22 22:00,1-Feb,40.331,0.4234,0.0001,766
2/1/22 23:00,1-Feb,38.367,0.4572,0.0001,767
2/2/22 0:00,1-Feb,36.401,0.4459,0.0000,768
2/2/22 1:00,2-Feb,34.988,0.4345,0.0000,769
2/2/22 2:00,2-Feb,34.179,0.4278,0.0000,770
2/2/22 3:00,2-Feb,33.9,0.4262,0.0000,771
2/2/22 4:00,2-Feb,33.941,0.4252,0.0000,772
2/2/22 5:00,2-Feb,34.848,0.4395,0.0000,773
2/2/22 6:00,2-Feb,37.135,0.4809,0.0000,774
2/2/22 7:00,2-Feb,40.626,0.5168,0.0000,775
2/2/22 8:00,2-Feb,42.698,0.5415,0.0010,776
2/2/22 9:00,2-Feb,43.345,0.5365,0.0107,777
2/2/22 10:00,2-Feb,44.022,0.5461,0.0314,778
2/2/22 11:00,2-Feb,44.751,0.5517,0.0790,779
2/2/22 12:00,2-Feb,45.281,0.5159,0.1280,780
2/2/22 13:00,2-Feb,45.809,0.5054,0.1630,781
2/2/22 14:00,2-Feb,46.248,0.5092,0.1801,782
2/2/22 15:00,2-Feb,46.447,0.4998,0.1571,783
2/2/22 16:00,2-Feb,46.87,0.4944,0.1039,784
2/2/22 17:00,2-Feb,48.191,0.4991,0.0579,785
2/2/22 18:00,2-Feb,50.239,0.4917,0.0147,786
2/2/22 19:00,2-Feb,52.123,0.4919,0.0001,787
2/2/22 20:00,2-Feb,52.517,0.5033,0.0000,788
2/2/22 21:00,2-Feb,52.209,0.5030,0.0000,789
2/2/22 22:00,2-Feb,51.457,0.5023,0.0000,790
2/2/22 23:00,2-Feb,49.933,0.5063,0.0000,791
2/3/22 0:00,2-Feb,48.39,0.5077,0.0000,792
2/3/22 1:00,3-Feb,47.374,0.4997,0.0000,793
2/3/22 2:00,3-Feb,47.259,0.4853,0.0000,794
2/3/22 3:00,3-Feb,47.915,0.5036,0.0000,795
2/3/22 4:00,3-Feb,49.058,0.5298,0.0000,796
2/3/22 5:00,3-Feb,50.665,0.5385,0.0000,797
2/3/22 6:00,3-Feb,53.149,0.5388,0.0000,798
2/3/22 7:00,3-Feb,56.387,0.5367,0.0000,799
2/3/22 8:00,3-Feb,58.894,0.5242,0.0010,800
2/3/22 9:00,3-Feb,60.45,0.5026,0.0402,801
2/3/22 10:00,3-Feb,62.092,0.5020,0.1278,802
2/3/22 11:00,3-Feb,63.284,0.5051,0.2370,803
2/3/22 12:00,3-Feb,63.915,0.4998,0.3338,804
2/3/22 13:00,3-Feb,64.054,0.5034,0.3622,805
2/3/22 14:00,3-Feb,63.913,0.5104,0.3745,806
2/3/22 15:00,3-Feb,63.699,0.5103,0.3391,807
2/3/22 16:00,3-Feb,63.889,0.5018,0.3203,808
2/3/22 17:00,3-Feb,64.659,0.4820,0.3004,809
2/3/22 18:00,3-Feb,66.086,0.4573,0.1610,810
2/3/22 19:00,3-Feb,67.856,0.4315,0.0065,811
2/3/22 20:00,3-Feb,67.847,0.4269,0.0001,812
2/3/22 21:00,3-Feb,67.305,0.4308,0.0000,813
2/3/22 22:00,3-Feb,66.23,0.4450,0.0000,814
2/3/22 23:00,3-Feb,64.468,0.4595,0.0000,815
2/4/22 0:00,3-Feb,63.125,0.4675,0.0000,816
2/4/22 1:00,4-Feb,62.247,0.4711,0.0000,817
2/4/22 2:00,4-Feb,61.905,0.4619,0.0000,818
2/4/22 3:00,4-Feb,61.894,0.4278,0.0000,819
2/4/22 4:00,4-Feb,62.073,0.3955,0.0000,820
2/4/22 5:00,4-Feb,62.749,0.3904,0.0000,821
2/4/22 6:00,4-Feb,64.287,0.3793,0.0000,822
2/4/22 7:00,4-Feb,66.182,0.3776,0.0000,823
2/4/22 8:00,4-Feb,67.77,0.3924,0.0050,824
2/4/22 9:00,4-Feb,68.61,0.3795,0.2361,825
2/4/22 10:00,4-Feb,68.862,0.3210,0.5745,826
2/4/22 11:00,4-Feb,67.879,0.2839,0.6724,827
2/4/22 12:00,4-Feb,65.985,0.2768,0.7072,828
2/4/22 13:00,4-Feb,63.666,0.2911,0.7127,829
2/4/22 14:00,4-Feb,61.238,0.2935,0.7226,830
2/4/22 15:00,4-Feb,59.068,0.2784,0.7484,831
2/4/22 16:00,4-Feb,57.544,0.2588,0.7665,832
2/4/22 17:00,4-Feb,57.044,0.2340,0.7359,833
2/4/22 18:00,4-Feb,58.15,0.2018,0.3363,834
2/4/22 19:00,4-Feb,60.995,0.1605,0.0118,835
2/4/22 20:00,4-Feb,61.681,0.1340,0.0000,836
2/4/22 21:00,4-Feb,61.452,0.1387,0.0000,837
2/4/22 22:00,4-Feb,60.944,0.1523,0.0000,838
2/4/22 23:00,4-Feb,59.882,0.1695,0.0000,839
2/5/22 0:00,4-Feb,58.537,0.1872,0.0000,840
2/5/22 1:00,5-Feb,57.788,0.2076,0.0000,841
2/5/22 2:00,5-Feb,57.623,0.2194,0.0000,842
2/5/22 3:00,5-Feb,57.836,0.2186,0.0000,843
2/5/22 4:00,5-Feb,58.358,0.2202,0.0000,844
2/5/22 5:00,5-Feb,59.525,0.2223,0.0000,845
2/5/22 6:00,5-Feb,60.945,0.2278,0.0000,846
2/5/22 7:00,5-Feb,62.799,0.2151,0.0000,847
2/5/22 8:00,5-Feb,64.178,0.2118,0.0184,848
2/5/22 9:00,5-Feb,63.057,0.2030,0.3822,849
2/5/22 10:00,5-Feb,60.02,0.1761,0.8039,850
2/5/22 11:00,5-Feb,56.363,0.1598,0.8472,851
2/5/22 12:00,5-Feb,53.081,0.2259,0.8283,852
2/5/22 13:00,5-Feb,50.085,0.2967,0.7917,853
2/5/22 14:00,5-Feb,47.453,0.3189,0.7160,854
2/5/22 15:00,5-Feb,45.186,0.3308,0.5609,855
2/5/22 16:00,5-Feb,43.698,0.3328,0.4568,856
2/5/22 17:00,5-Feb,43.444,0.3395,0.4482,857
2/5/22 18:00,5-Feb,45.017,0.3590,0.3115,858
2/5/22 19:00,5-Feb,48.704,0.4221,0.0133,859
2/5/22 20:00,5-Feb,50.842,0.5269,0.0000,860
2/5/22 21:00,5-Feb,52.135,0.5730,0.0000,861
2/5/22 22:00,5-Feb,52.723,0.5731,0.0000,862
2/5/22 23:00,5-Feb,52.425,0.5761,0.0000,863
2/6/22 0:00,5-Feb,51.911,0.5694,0.0000,864
2/6/22 1:00,6-Feb,51.612,0.5506,0.0000,865
2/6/22 2:00,6-Feb,51.747,0.5413,0.0000,866
2/6/22 3:00,6-Feb,52.131,0.5241,0.0000,867
2/6/22 4:00,6-Feb,52.687,0.4907,0.0000,868
2/6/22 5:00,6-Feb,53.468,0.4629,0.0000,869
2/6/22 6:00,6-Feb,54.556,0.4381,0.0000,870
2/6/22 7:00,6-Feb,55.979,0.4094,0.0000,871
2/6/22 8:00,6-Feb,57.164,0.3915,0.0209,872
